㔹	十力
㔺	十七十
㔻	不十
㔼	扌隹十
㔽	⺊囗口
㔾	卩
㔿	一丩
㕀	由⺋
㕁	㐅キ厶卩
㕂	厂亽ヿ
㕃	厂一廾
㕄	厂一幺
㕅	厂甲
㕆	厂十口
㕇	厂立
㕈	厂衣
㕉	厂亼口
㕊	厂甫
㕋	厂金
㕌	厂日一寸
㕍	厂隹
㕎	厂土厶皿
㕏	厂豆斗
㕐	厂臼勹灬
㕑	厂壴寸
㕒	厂⺷丿扌戈
㕓	厂黑土
㕔	厂耳王十罒一心
㕕	厶厶
㕖	厶厶厶木
㕗	⺷𠂊㇏厶
㕘	厶厶厶人小
㕙	厶八夊兔
㕚	丶又丶
㕛	又又
㕜	口丨又
㕝	十口又
㕞	尸巾又
㕟	⺊冊又
㕠	冫隹又
㕡	歺谷又
㕢	歺貝又
㕣	八口
㕤	口九
㕥	口人
㕦	口大
㕧	口尸
㕨	口凡
㕩	口丰
㕪	口冖儿
㕫	口方
㕬	口八厶
㕭	口丿大
㕮	口八乂
㕯	冂人口
㕰	口毛
㕱	口尤
㕲	口木
㕳	口㐅凵
㕴	口冖几
㕵	口王
㕶	口五
㕷	口白
㕸	口立
㕹	口キ又丶
㕺	口口一ㄅ
㕻	丶不口
㕼	口勹乂㇗
㕽	口匕人
㕾	小口匕
㕿	禾口
㖀	口聿
㖁	口㐅キ厶
㖂	口曰㇂丿
㖃	口⺁一口
㖄	口川川
㖅	口戊一
㖆	口曲
㖇	口而
㖈	老口
㖉	口人止
㖊	口彐寸
㖋	人〢口匕
㖌	亻九口匕
㖍	斗口匕
㖎	口匕人〢
㖏	口日土
㖐	口口彐丿
㖑	口戈廾
㖒	口丷弓⼘
㖓	口夂丰
㖔	口一大口
㖕	口辛
㖖	辛口
㖗	口山亽ヿ
㖘	口辰
㖙	力口口匕
㖚	亻寸口匕
㖛	十口口匕
㖜	高口匕
㖝	未口匕
㖞	口口冂人
㖟	口爫冖又
㖠	口大示
㖡	口亠亻冃
㖢	口广止匕
㖣	口立口
㖤	口乛氺凵
㖥	口囗禾
㖦	口木日
㖧	口氏日
㖨	口⼹氺
㖩	口耳又
㖪	口戈口一
㖫	口土八夊
㖬	口臼又
㖭	口一大⺗
㖮	口亼冊
㖯	冂一口口匕
㖰	口匕冂一口
㖱	亠亻冃口
㖲	女口口匕
㖳	氵女口匕
㖴	口艹勹彡
㖵	口目ㅈ
㖶	口覀土
㖷	口日疋
㖸	口虍ㅌ
㖹	口八刀皿
㖺	口丰㇏日
㖻	口矛木
㖼	口甘木
㖽	口頁
㖾	口口䒑艸
㖿	口耳阝
㗀	口山幺幺
㗁	口口口二ㄅ
㗂	口小丿目
㗃	口民日
㗄	口罒方
㗅	口十口月
㗆	口革
㗇	口尸二コ又
㗈	口龴用力
㗉	丰刀夂口
㗊	口口口口
㗋	口⺈厂矢
㗌	口宀𠫔土
㗍	口香
㗎	口力口木
㗏	口不一止
㗐	口大丶皿
㗑	口龵龵
㗒	口衣口
㗓	口㠯辶
㗔	口虍文
㗕	口井一冂土
㗖	口爫臼
㗗	口力白丿十
㗘	口甫寸
㗙	口勹艸勹艸
㗚	口覀木
㗛	口⺮丿大
㗜	口亠幺田
㗝	口⺷灬
㗞	口石皮
㗟	氵丶王口匕
㗠	女厶口口匕
㗡	艹亻乃口匕
㗢	口千田土力
㗣	口艹冖巾
㗤	戊⺊一小口
㗥	口高子阝
㗦	口耳丿卩
㗧	口穴𠫔土
㗨	匸矢殳口
㗩	口羽白
㗪	口止匕糸
㗫	口丶又示
㗬	尚夕夕
㗭	口釆心
㗮	夕口广彐人
㗯	耂日口匕
㗰	口彳人人龰
㗱	口隹木
㗲	口聿田一
㗳	口⺮亼口
㗴	口門月
㗵	口火火欠
㗶	口癶弓殳
㗷	口宀井一贝
㗸	口行缶
㗹	口隹心
㗺	口一大非
㗻	口冎口辶
㗼	口业䒑未
㗽	乡丶艮阝口
㗾	口革亻匕
㗿	口門可
㘀	口臼米
㘁	口罒土⺷
㘂	口䒑幺幺心
㘃	口艹キ口心
㘄	口木罒方
㘅	口行金
㘆	口士口冖𠫔土
㘇	口火火冖木
㘈	口匕矢龴疋
㘉	口⺮艮卩
㘊	口⻗言
㘋	口臣又貝
㘌	口虍豕刂
㘍	口小隹戈
㘎	口门工耳攵
㘏	䒑自辶口匕
㘐	口馬六乂
㘑	口士示彐氺
㘒	禾千田土口匕
㘓	口門木囗丷
㘔	口宀井ㅈ貝
㘕	口艹臣⺮皿
㘖	口六厂彡頁
㘗	口目目隹
㘘	言糹糹口
㘙	口口口厂工耳攵
㘚	口門工耳攵
㘛	口亼口龍
㘜	隹言隹口
㘝	囗又
㘞	囗力
㘟	囗廾
㘠	囗心丿
㘡	囗甲
㘢	囗光
㘣	囗口⺝
㘤	囗氵片爿一
㘥	囗爫缶丿糸
㘦	土力
㘧	土予
㘨	土冂人
㘩	土匕匕
㘪	土毛
㘫	土井
㘬	土勹厶
㘭	土幺㇆
㘮	土尸丶
㘯	土𠂉力
㘰	土斗
㘱	土冂土
㘲	土尸九
㘳	北土
㘴	口人土
㘵	土キ巾
㘶	舛土
㘷	土艹乂
㘸	歹匕土
㘹	止匕土
㘺	土亻戈
㘻	土囗大
㘼	土耂一ㄅ
㘽	十戈土
㘾	土宀一キ
㘿	土日土
㙀	土穴九
㙁	土𠂉母
㙂	土丷口儿
㙃	土斤ㅈ
㙄	土匕匕土
㙅	土口木
㙆	土宀キ厶
㙇	土豕丶
㙈	土虎
㙉	土冊ㅈ
㙊	土長
㙋	土甘ㅈ
㙌	土肀〢八
㙍	土又又又又
㙎	土戊一女
㙏	土𠂉日夊
㙐	土山而
㙑	丿口⽱土
㙒	田予土
㙓	土土土土
㙔	土韋
㙕	土田⺝
㙖	土丿口⽱
㙗	土田一𧘇
㙘	土覀女
㙙	氵龙彡土
㙚	土⺷牛
㙛	土甫寸
㙜	高土
㙝	土力力力⺝
㙞	土自木
㙟	土丶艮月
㙠	匸矢殳土
㙡	土彳人人龰
㙢	土廿㒳
㙣	土弓長
㙤	土虍丿丷キ
㙥	土衣八厶
㙦	亼木斗土
㙧	土丣田
㙨	土幺幺戊丶
㙩	土大丷日小
㙪	土士冖豆
㙫	土隹木
㙬	木人人犬土
㙭	土厂䒑艸欠
㙮	土⺮亼口
㙯	土八土丸云
㙰	角刀牛土
㙱	口一ㄅ虎土
㙲	土亠乡隹
㙳	土戊一口心
㙴	土⺈厂八言
㙵	土高土
㙶	高尚土
㙷	土日幺幺灬
㙸	土亻业⺶㇏
㙹	土艹罒冖夕
㙺	土匚口丄貝
㙻	土广田土八土
㙼	土田田田
㙽	土大一白一白
㙾	土⺽爻冖子
㙿	土⺷禾乃戈
㚀	土虍豆戈
㚁	土土土一儿土土土一儿
㚂	土一口丨冖口口井一𧘇
㚃	士冖㐅凵䒑
㚄	士冖田疋
㚅	夂一生
㚆	亠日夊
㚇	㐅凵八夊
㚈	夕十
㚉	乃夕夕
㚊	夕夕亥
㚋	夕夕⺆土口
㚌	夕夕田木
㚍	夕夕口丄貝
㚎	大凵
㚏	大廾
㚐	大大
㚑	彐大
㚒	大入入
㚓	大木
㚔	大⺷
㚕	大弓〢
㚖	白大
㚗	大且
㚘	夫夫
㚙	力口大
㚚	大夕口
㚛	大匕日
㚜	大戈口一
㚝	大亻土土
㚞	大木木
㚟	㲋大
㚠	大⺷灬
㚡	大可大可
㚢	亻女
㚣	女女
㚤	女弋
㚥	女一キ
㚦	女丌
㚧	女广
㚨	女⺄十
㚩	女冂二
㚪	女毛
㚫	女及
㚬	女勹冫
㚭	女尤
㚮	女冖几
㚯	女风
㚰	女不一
㚱	女斤一
㚲	女⺊口
㚳	女力口
㚴	女キ巾
㚵	女夂゛
㚶	女㠯
㚷	女人小
㚸	女㇆一口
㚹	女丿卩
㚺	女乃子
㚻	田女
㚼	女田
㚽	工一ㄅ女
㚾	女口儿
㚿	女勹巳
㛀	女⺈彐
㛁	女干丷
㛂	女⺁巴
㛃	丰刀女
㛄	女衣
㛅	女耳
㛆	女乃木
㛇	女广土
㛈	女耂一ㄅ
㛉	女西
㛊	女几木
㛋	女人⺗
㛌	女厶牛
㛍	女大人人
㛎	女口口
㛏	女一氺丶
㛐	女一日㐅
㛑	歺又女
㛒	女豆
㛓	女㐅キ巾
㛔	女夂丰
㛕	女邑
㛖	女厶八夊
㛗	女人人土
㛘	女十冖子
㛙	女辛
㛚	女龴用
㛛	女身
㛜	亻丨攵女
㛝	女貝
㛞	女王廾
㛟	女⺈冂大
㛠	女门日
㛡	女宀二儿
㛢	女禾乃
㛣	女口贝
㛤	女一月月
㛥	女水日
㛦	女木木
㛧	女山石
㛨	女⺶乚
㛩	女云⺝
㛪	女大日乚
㛫	女日勹彡
㛬	女土八土
㛭	女艹一日
㛮	女宀火又
㛯	女㲋儿力
㛰	女民日
㛱	女田一𧘇
㛲	女頁
㛳	六冖巾女
㛴	女巛囟
㛵	女爫冂土
㛶	女山キ火
㛷	禾尤女
㛸	女壴
㛹	女亻一日㐅
㛺	女音
㛻	女大土土
㛼	女千臼
㛽	女宀米
㛾	女戊一口
㛿	女卅冖巾
㜀	女木目
㜁	女木日一
㜂	土土寸女
㜃	女亻言
㜄	女風
㜅	女亠幺田
㜆	女米辶
㜇	女土土心
㜈	矛夂力女
㜉	女巛邑
㜊	女尸艹一𧘇
㜋	女水皿
㜌	士冖一女殳
㜍	女广肀口
㜎	女爫幺大
㜏	女口貝
㜐	女山豆
㜑	氵甫女
㜒	女臼廾
㜓	女艹亼口
㜔	女立口儿
㜕	女車辶
㜖	女一曲曰
㜗	女厶厶厶人彡
㜘	女虍且
㜙	女鹿
㜚	女宀亻一白
㜛	女車欠
㜜	女龶刀攵
㜝	女亽ヿ酉
㜞	車斤女
㜟	女工耳攵
㜠	女山隹
㜡	女彳人人龰
㜢	女母口丨女
㜣	女丶犬灬
㜤	女覀日十
㜥	女罒貝
㜦	女彐工口寸
㜧	女厂䒑艸欠
㜨	女尸氺牛
㜩	女丿冂米大
㜪	立木斤女
㜫	女彳山一几攵
㜬	女⺈厂八言
