⿔	wg
亀	wg
冖	wg
宀	wg
龜	wg
龟	wg
	wg
𪚦	wg
𪚴	wg
𪛉	wg
𬹝	wg
𬺞	wg
兎	wt
兔	wt
	wt
兔	wt
五	wu
魚	wv
鱼	wv
𩵋	wv
象	wx
	wx
𧰼	wx
頁	wy
页	wy
𩑋	wy
⺁	xc
ㆷ	xc
厂	xc
⺈	xd
𠂊	xd
⼴	xg
ㄬ	xg
广	xg
禾	xh
	xh
	xh
𥝌	xh
鹿	xl
	xl
	xl
鳥	xn
鸟	xn
	xn
𫠓	xn
束	xs
乌	xu
烏	xu
音	xy
⺥	ya
爪	ya
爫	ya
	ya
	ya
𤓰	ya
𫜵	ya
𱬴	ya
⺊	yb
⼘	yb
卜	yb
	yb
	yb
𠁡	yb
𰀠	yb
車	yc
车	yc
	yc
⽠	yg
瓜	yg
至	yi
曲	yq
𡆪	yq
⺵	ys
䍏	ys
四	ys
罒	ys
𠁤	ys
𠃢	ys
𦉭	ys
⺌	yx
小	yx
	yx
𡭔	yx
酉	yy
豆	zd
甘	zg
𠀠	zg
𤮺	zg
虍	zh
虎	zh
	zh
𮓗	zh
⺋	zj
⼙	zj
ㄗ	zj
ㆡ	zj
㔾	zj
卩	zj
卪	zj
金	zj
釒	zj
钅	zj
	zj
	zj
𠁾	zj
𨤾	zj
𨥀	zj
可	zk
⿇	zm
麻	zm
麻	zm
㐆	zs
身	zs
𠂣	zs
𨈏	zs
𨈐	zs
𨈑	zs
⼇	zt
亠	zt
羽	zv
羽	zv
𦏲	zv
习	zx
