{亻}	vv
儿	we
见	wx
兆	wz
几	wj
⺇	wj
{⺇}	wv
凡	wf
風	wf
{凡}	wv
殳	wv
尤	wy
尢	wv
兀	ww
兀	ww
龙	wl
{纟上}	wv
纟	ws
糸	ws
糹	ws
幺	wy
乡	wx
㐅	xv
乂	xv
乄	xv
力	xl
九	xj
丸	xw
{冫く}	xv
{㇇く}	xv
{〃⺀}	xv
⚏	xv
{⺀⺀}	xv
{⺀〃}	xv
氺	xs
水	xs
{乑下}	xv
{眔下}	xv
{二丨二}	xv
{⺀丨⺀}	xv
米	xm
小	xx
{小}	xx
⺌	xv
{巟下}	xv
卝	xc
{卝}	xv
非	xf
行	xh
⺽	xj
{⺽}	xv
門	xm
{門}	xv
癶	xv
{祭上}	xv
{癶}	xv
{癶形}	xv
{鼎下}	xv
{爿片}	xv
丱	xv
{淵右}	xy
半	yb
{判左}	yb
羊	yy
⺶	yy
⺷	yy
丄	yv
{丄、}	yv
彑	yj
土	yt
走	yz
耂	yl
士	ys
{壳上}	yv
龶	yv
止	yz
{反止}	yv
{㢟右}	yv
龰	yv
乙	zv
⺄	zv
乛	zv
㇁	zv
㇅	zv
㇇	zv
㇋	zv
㇌	zv
㇎	zv
𠃌	zv
𠃍	zv
𠄎	zv
α	zv
己	zj
{改左}	zv
已	zy
ス	zv
子	zz
孑	zj
钅	zj
二	ze
{二}	ze
示	zs
⺬	zs
{女下}	dv
{彳}	mv
{巜}	nv
{力}	xv
{⺶}	yv
